Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url,cut_type
1787968,HEART,0.3,SI1,E,VG,VG,GD,N,4.06-4.53×2.66,938.86,https://capitalwholesalediamonds.com/product/0-3-ct-heart-134/,heart
1775314,HEART,0.3,SI1,E,VG,EX,GD,N,4.32-4.60×2.52,939.34,https://capitalwholesalediamonds.com/product/0-3-ct-heart-137/,heart
1723731,HEART,0.34,SI1,F,EX,EX,VG,N,4.20-4.87×2.88,940.21,https://capitalwholesalediamonds.com/product/0-34-ct-heart-19/,heart
1759334,HEART,0.3,VS2,F,GD,VG,FR,N,4.32-4.68×2.64,940.91,https://capitalwholesalediamonds.com/product/0-3-ct-heart-208/,heart
1778569,HEART,0.3,SI1,E,EX,EX,VG,N,4.12-4.64×2.63,941.85,https://capitalwholesalediamonds.com/product/0-3-ct-heart-119/,heart
1793206,HEART,0.31,SI1,E,EX,EX,VG,M,4.14-4.78×2.76,942.61,https://capitalwholesalediamonds.com/product/0-31-ct-heart-41/,heart
1767980,HEART,0.3,SI1,G,EX,VG,VG,N,3.99-4.73×2.81,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-heart-323/,heart
1783867,HEART,0.3,SI1,D,VG,VG,GD,N,3.93-4.70×2.74,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-heart-510/,heart
1783879,HEART,0.38,SI2,E,EX,VG,GD,N,4.50-5.05×3.01,942.99,https://capitalwholesalediamonds.com/product/0-38-ct-heart-2/,heart
1771354,HEART,0.3,VS2,F,VG,VG,GD,F,4.26-4.53×2.70,943.39,https://capitalwholesalediamonds.com/product/0-3-ct-heart-209/,heart
1771377,HEART,0.3,SI1,F,EX,EX,VG,N,4.17-4.59×2.73,943.90,https://capitalwholesalediamonds.com/product/0-3-ct-heart-242/,heart
1771375,HEART,0.3,SI1,F,EX,EX,VG,N,4.00-4.72×2.79,943.90,https://capitalwholesalediamonds.com/product/0-3-ct-heart-245/,heart
1771376,HEART,0.3,SI1,F,EX,EX,VG,N,4.09-4.53×2.68,943.90,https://capitalwholesalediamonds.com/product/0-3-ct-heart-249/,heart
1778572,HEART,0.31,SI1,G,EX,EX,EX,F,4.01-4.74×2.76,944.20,https://capitalwholesalediamonds.com/product/0-31-ct-heart-118/,heart
1771393,HEART,0.29,VS2,F,GD,EX,VG,N,3.89-4.60×2.74,944.29,https://capitalwholesalediamonds.com/product/0-29-ct-heart-13/,heart
1787973,HEART,0.3,SI1,F,EX,EX,GD,N,4.17-4.64×2.62,944.42,https://capitalwholesalediamonds.com/product/0-3-ct-heart-236/,heart
1785257,HEART,0.31,VS1,G,GD,EX,GD,M,4.32-4.63×2.49,945.76,https://capitalwholesalediamonds.com/product/0-31-ct-heart-100/,heart
1771365,HEART,0.3,SI1,D,VG,EX,GD,N,4.01-4.70×2.79,945.89,https://capitalwholesalediamonds.com/product/0-3-ct-heart-507/,heart
1800752,HEART,0.3,VS1,I,EX,EX,VG,N,4.06-4.70×2.71,945.96,https://capitalwholesalediamonds.com/product/0-3-ct-heart-378/,heart
1789939,HEART,0.3,SI1,E,EX,EX,GD,N,4.03-4.78×2.75,946.40,https://capitalwholesalediamonds.com/product/0-3-ct-heart-122/,heart
1787969,HEART,0.3,SI1,E,EX,VG,GD,N,4.17-4.58×2.61,946.40,https://capitalwholesalediamonds.com/product/0-3-ct-heart-127/,heart
1781402,HEART,0.3,SI1,H,EX,VG,VG,N,4.13-4.56×2.59,946.42,https://capitalwholesalediamonds.com/product/0-3-ct-heart-368/,heart
1729432,HEART,0.4,SI2,H,VG,EX,VG,N,4.49-5.14×2.93,947.09,https://capitalwholesalediamonds.com/product/0-4-ct-heart-181/,heart
1771383,HEART,0.3,SI1,H,EX,VG,VG,N,4.09-4.63×2.74,948.46,https://capitalwholesalediamonds.com/product/0-3-ct-heart-365/,heart
1795910,HEART,0.31,SI1,G,EX,VG,VG,F,4.30-4.65×2.52,949.41,https://capitalwholesalediamonds.com/product/0-31-ct-heart-116/,heart
1775319,HEART,0.31,SI1,F,EX,VG,GD,N,3.99-4.70×2.78,949.95,https://capitalwholesalediamonds.com/product/0-31-ct-heart-83/,heart
1789937,HEART,0.3,SI1,D,EX,EX,GD,M,4.17-4.75×2.68,950.98,https://capitalwholesalediamonds.com/product/0-3-ct-heart-529/,heart
1766950,HEART,0.3,VS2,F,VG,VG,GD,N,4.28-4.59×2.53,951.50,https://capitalwholesalediamonds.com/product/0-3-ct-heart-219/,heart
1782792,HEART,0.31,VVS2,I,EX,EX,VG,F,4.04-4.73×2.80,951.54,https://capitalwholesalediamonds.com/product/0-31-ct-heart-134/,heart
1793207,HEART,0.3,SI1,E,EX,VG,VG,N,4.18-4.58×2.71,954.02,https://capitalwholesalediamonds.com/product/0-3-ct-heart-116/,heart
1783862,HEART,0.3,VS2,G,GD,GD,GD,N,3.97-4.62×2.83,954.02,https://capitalwholesalediamonds.com/product/0-3-ct-heart-294/,heart
1783850,HEART,0.3,VS1,H,VG,EX,VG,ST,4.06-4.64×2.80,954.02,https://capitalwholesalediamonds.com/product/0-3-ct-heart-349/,heart
1750283,HEART,0.46,SI2,H,EX,EX,GD,N,4.72-5.30×3.07,955.29,https://capitalwholesalediamonds.com/product/0-46-ct-heart-25/,heart
1791803,HEART,0.33,SI1,E,EX,EX,VG,F,4.21-4.77×2.79,955.39,https://capitalwholesalediamonds.com/product/0-33-ct-heart-8/,heart
1771370,HEART,0.3,SI1,E,EX,EX,VG,N,4.22-4.65×2.63,955.56,https://capitalwholesalediamonds.com/product/0-3-ct-heart-113/,heart
1771372,HEART,0.38,SI1,F,EX,GD,GD,M,4.62-4.94×2.67,955.86,https://capitalwholesalediamonds.com/product/0-38-ct-heart-4/,heart
1769676,HEART,0.3,SI1,F,EX,EX,VG,N,4.13-4.58×2.59,957.59,https://capitalwholesalediamonds.com/product/0-3-ct-heart-239/,heart
1800048,HEART,0.3,SI1,G,VG,VG,VG,N,4.06-4.69×2.64,957.59,https://capitalwholesalediamonds.com/product/0-3-ct-heart-318/,heart
1783864,HEART,0.31,VS2,H,EX,EX,GD,M,4.18-4.78×2.70,957.81,https://capitalwholesalediamonds.com/product/0-31-ct-heart-132/,heart
1767973,HEART,0.3,SI1,D,VG,EX,VG,N,3.83-4.59×2.75,958.57,https://capitalwholesalediamonds.com/product/0-3-ct-heart-518/,heart
1783875,HEART,0.3,SI1,G,VG,EX,VG,N,4.03-4.82×2.66,958.58,https://capitalwholesalediamonds.com/product/0-3-ct-heart-331/,heart
1783874,HEART,0.3,SI1,F,EX,EX,VG,N,3.98-4.70×2.71,959.11,https://capitalwholesalediamonds.com/product/0-3-ct-heart-233/,heart
1787975,HEART,0.31,SI1,H,EX,EX,VG,N,4.05-4.78×2.80,960.43,https://capitalwholesalediamonds.com/product/0-31-ct-heart-133/,heart
1775309,HEART,0.3,VS2,H,VG,VG,GD,N,4.12-4.76×2.73,961.61,https://capitalwholesalediamonds.com/product/0-3-ct-heart-359/,heart
1783851,HEART,0.3,VS1,H,VG,VG,GD,F,4.18-4.54×2.56,961.64,https://capitalwholesalediamonds.com/product/0-3-ct-heart-353/,heart
1779845,HEART,0.3,SI1,F,EX,VG,VG,N,4.01-4.78×2.76,962.15,https://capitalwholesalediamonds.com/product/0-3-ct-heart-244/,heart
1741343,HEART,0.3,VS2,F,VG,VG,GD,N,4.06-4.77×2.65,962.71,https://capitalwholesalediamonds.com/product/0-3-ct-heart-218/,heart
1751882,HEART,0.29,VS2,F,EX,EX,GD,N,3.96-4.66×2.80,962.89,https://capitalwholesalediamonds.com/product/0-29-ct-heart-12/,heart
1775320,HEART,0.31,SI1,G,EX,EX,VG,N,4.30-4.68×2.62,963.05,https://capitalwholesalediamonds.com/product/0-31-ct-heart-115/,heart
1795909,HEART,0.31,SI1,G,EX,VG,VG,N,4.03-4.78×2.74,964.08,https://capitalwholesalediamonds.com/product/0-31-ct-heart-110/,heart
1769677,HEART,0.3,SI1,F,EX,EX,VG,N,4.06-4.69×2.78,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-237/,heart
1771373,HEART,0.3,SI1,F,EX,EX,VG,N,4.06-4.70×2.77,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-238/,heart
1758234,HEART,0.3,VS2,H,EX,VG,GD,N,4.00-4.71×2.78,964.65,https://capitalwholesalediamonds.com/product/0-3-ct-heart-363/,heart
1785289,HEART,0.31,SI1,G,VG,EX,VG,N,3.95-4.76×2.88,965.11,https://capitalwholesalediamonds.com/product/0-31-ct-heart-113/,heart
1786580,HEART,0.31,SI1,G,EX,VG,GD,N,4.16-4.73×2.74,965.11,https://capitalwholesalediamonds.com/product/0-31-ct-heart-117/,heart
1785292,HEART,0.3,SI1,G,EX,VG,VG,N,3.94-4.71×2.77,965.68,https://capitalwholesalediamonds.com/product/0-3-ct-heart-332/,heart
1767969,HEART,0.3,SI1,D,VG,EX,VG,N,4.31-4.69×2.67,966.24,https://capitalwholesalediamonds.com/product/0-3-ct-heart-517/,heart
1787963,HEART,0.3,VS2,H,VG,VG,GD,N,4.16-4.74×2.66,966.71,https://capitalwholesalediamonds.com/product/0-3-ct-heart-362/,heart
1787933,HEART,0.34,VS1,G,EX,EX,GD,N,4.33-4.85×2.73,967.27,https://capitalwholesalediamonds.com/product/0-34-ct-heart-21/,heart
1781399,HEART,0.39,SI1,G,GD,EX,VG,N,4.65-4.93×2.68,967.49,https://capitalwholesalediamonds.com/product/0-39-ct-heart-4/,heart
1778568,HEART,0.3,VS2,H,EX,VG,GD,N,3.99-4.68×2.68,967.69,https://capitalwholesalediamonds.com/product/0-3-ct-heart-355/,heart
1626364,HEART,0.5,SI1,L,EX,EX,VG,M,4.83-5.61×3.30,968.24,https://capitalwholesalediamonds.com/product/0-5-ct-heart-101/,heart
1800036,HEART,0.35,SI1,D,GD,VG,GD,N,4.59-4.88×2.69,969.18,https://capitalwholesalediamonds.com/product/0-35-ct-heart-22/,heart
1800793,HEART,0.29,VS1,E,VG,EX,GD,M,3.82-4.60×2.75,969.25,https://capitalwholesalediamonds.com/product/0-29-ct-heart-2/,heart
1785286,HEART,0.3,SI1,E,VG,VG,GD,N,3.94-4.73×2.62,969.76,https://capitalwholesalediamonds.com/product/0-3-ct-heart-131/,heart
1793188,HEART,0.3,VS1,H,VG,EX,GD,F,3.91-4.66×2.76,969.76,https://capitalwholesalediamonds.com/product/0-3-ct-heart-347/,heart
1595077,HEART,0.5,SI1,L,VG,VG,VG,F,4.62-5.55×3.09,970.83,https://capitalwholesalediamonds.com/product/0-5-ct-heart-103/,heart
1785242,HEART,0.3,VS1,D,VG,VG,GD,M,4.11-4.66×2.64,971.75,https://capitalwholesalediamonds.com/product/0-3-ct-heart-463/,heart
1800039,HEART,0.3,SI1,D,GD,EX,VG,N,3.93-4.64×2.58,971.75,https://capitalwholesalediamonds.com/product/0-3-ct-heart-514/,heart
1795876,HEART,0.32,VS1,I,EX,VG,VG,F,4.05-4.75×2.74,972.43,https://capitalwholesalediamonds.com/product/0-32-ct-heart-83/,heart
1771378,HEART,0.32,SI1,G,EX,VG,VG,N,4.26-4.74×2.66,972.92,https://capitalwholesalediamonds.com/product/0-32-ct-heart-72/,heart
1793209,HEART,0.33,SI1,F,EX,VG,GD,N,4.23-4.66×2.81,973.27,https://capitalwholesalediamonds.com/product/0-33-ct-heart-27/,heart
1773524,HEART,0.31,VS2,E,VG,VG,GD,M,4.24-4.76×2.72,973.51,https://capitalwholesalediamonds.com/product/0-31-ct-heart-30/,heart
1756509,HEART,0.34,SI1,D,EX,EX,VG,N,4.38-4.76×2.73,973.52,https://capitalwholesalediamonds.com/product/0-34-ct-heart-46/,heart
1787964,HEART,0.3,VS2,H,VG,EX,GD,N,4.00-4.60×2.69,973.78,https://capitalwholesalediamonds.com/product/0-3-ct-heart-361/,heart
1800042,HEART,0.3,SI1,E,VG,EX,VG,N,3.88-4.64×2.74,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-112/,heart
1795905,HEART,0.3,SI1,E,VG,VG,VG,N,4.02-4.67×2.78,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-114/,heart
1800043,HEART,0.3,SI1,E,VG,EX,VG,N,4.16-4.79×2.64,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-117/,heart
1800783,HEART,0.3,SI1,E,EX,VG,VG,F,4.32-4.62×2.61,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-128/,heart
1800045,HEART,0.3,SI1,E,EX,EX,VG,N,4.15-4.68×2.65,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-132/,heart
1800032,HEART,0.3,VS2,G,GD,VG,GD,N,3.98-4.70×2.61,974.30,https://capitalwholesalediamonds.com/product/0-3-ct-heart-300/,heart
1791777,HEART,0.4,VS2,J,VG,EX,GD,F,4.45-5.07×3.03,974.83,https://capitalwholesalediamonds.com/product/0-4-ct-heart-206/,heart
1785260,HEART,0.3,VS1,G,VG,GD,GD,F,3.85-4.63×2.77,975.81,https://capitalwholesalediamonds.com/product/0-3-ct-heart-284/,heart
1490932,HEART,0.27,VVS2,G,EX,VG,VG,N,3.94-4.46×2.64,975.86,https://capitalwholesalediamonds.com/product/0-27-ct-heart/,heart
1785261,HEART,0.39,VS1,H,GD,VG,GD,M,4.69-5.00×2.69,976.75,https://capitalwholesalediamonds.com/product/0-39-ct-heart-5/,heart
1791800,HEART,0.3,VS2,G,GD,VG,VG,N,4.18-4.63×2.55,977.39,https://capitalwholesalediamonds.com/product/0-3-ct-heart-301/,heart
1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84-4.60×2.72,978.37,https://capitalwholesalediamonds.com/product/0-3-ct-heart-320/,heart
1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23-4.69×2.62,979.25,https://capitalwholesalediamonds.com/product/0-31-ct-heart-36/,heart
1789920,HEART,0.33,VS1,I,EX,EX,VG,F,4.23-4.95×2.89,979.42,https://capitalwholesalediamonds.com/product/0-33-ct-heart-53/,heart
1787960,HEART,0.31,VS2,H,VG,VG,GD,N,3.96-4.76×2.87,979.81,https://capitalwholesalediamonds.com/product/0-31-ct-heart-128/,heart
1775313,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.61×2.78,979.95,https://capitalwholesalediamonds.com/product/0-3-ct-heart-511/,heart
1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08-4.68×2.73,981.38,https://capitalwholesalediamonds.com/product/0-3-ct-heart-226/,heart
1785288,HEART,0.3,SI1,F,EX,EX,VG,N,4.20-4.74×2.66,981.38,https://capitalwholesalediamonds.com/product/0-3-ct-heart-227/,heart
1777480,HEART,0.3,VVS1,H,EX,EX,GD,N,4.16-4.54×2.66,983.93,https://capitalwholesalediamonds.com/product/0-3-ct-heart-339/,heart
1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93-4.58×2.76,984.43,https://capitalwholesalediamonds.com/product/0-3-ct-heart-519/,heart
1781400,HEART,0.39,SI1,G,VG,EX,VG,F,4.61-5.19×2.89,984.66,https://capitalwholesalediamonds.com/product/0-39-ct-heart-3/,heart
1787957,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.68×2.82,985.51,https://capitalwholesalediamonds.com/product/0-3-ct-heart-308/,heart
1795896,HEART,0.31,VS2,H,EX,EX,GD,F,4.24-4.68×2.67,985.54,https://capitalwholesalediamonds.com/product/0-31-ct-heart-126/,heart
1800776,HEART,0.37,VS2,I,EX,EX,VG,F,4.45-5.02×2.82,985.86,https://capitalwholesalediamonds.com/product/0-37-ct-heart-2/,heart
1789944,HEART,0.32,SI1,H,EX,EX,VG,N,4.09-4.83×2.82,986.98,https://capitalwholesalediamonds.com/product/0-32-ct-heart-80/,heart
1797324,HEART,0.3,VS2,H,VG,EX,GD,N,4.31-4.57×2.53,987.01,https://capitalwholesalediamonds.com/product/0-3-ct-heart-358/,heart
1793196,HEART,0.3,VS2,E,VG,EX,GD,F,4.25-4.61×2.58,987.50,https://capitalwholesalediamonds.com/product/0-3-ct-heart-111/,heart
1795902,HEART,0.31,SI1,E,EX,VG,VG,F,4.07-4.62×2.66,987.64,https://capitalwholesalediamonds.com/product/0-31-ct-heart-40/,heart
1799975,HEART,0.4,SI2,G,GD,EX,GD,N,4.34-4.80×3.00,987.70,https://capitalwholesalediamonds.com/product/0-4-ct-heart-153/,heart
1772586,HEART,0.3,VS1,G,VG,EX,GD,F,3.94-4.73×2.65,988.04,https://capitalwholesalediamonds.com/product/0-3-ct-heart-271/,heart
1762901,HEART,0.5,SI1,L,VG,EX,VG,F,4.65-5.48×3.27,988.68,https://capitalwholesalediamonds.com/product/0-5-ct-heart-371/,heart
1787961,HEART,0.3,VS2,H,EX,VG,GD,N,3.92-4.64×2.76,988.99,https://capitalwholesalediamonds.com/product/0-3-ct-heart-356/,heart
1800780,HEART,0.3,SI1,D,VG,VG,VG,N,4.23-4.59×2.55,988.99,https://capitalwholesalediamonds.com/product/0-3-ct-heart-532/,heart
1769668,HEART,0.32,VS2,H,EX,EX,VG,N,4.13-4.91×2.75,989.71,https://capitalwholesalediamonds.com/product/0-32-ct-heart-78/,heart
1795904,HEART,0.3,SI1,E,VG,EX,VG,N,4.01-4.62×2.59,990.53,https://capitalwholesalediamonds.com/product/0-3-ct-heart-130/,heart
1795894,HEART,0.3,VS2,G,VG,EX,VG,M,4.13-4.65×2.61,990.53,https://capitalwholesalediamonds.com/product/0-3-ct-heart-303/,heart
1800786,HEART,0.3,SI1,G,EX,EX,VG,N,4.09-4.67×2.61,992.57,https://capitalwholesalediamonds.com/product/0-3-ct-heart-328/,heart
1787926,HEART,0.31,VS1,D,EX,EX,GD,ST,4.15-4.74×2.82,992.88,https://capitalwholesalediamonds.com/product/0-31-ct-heart-168/,heart
1793187,HEART,0.3,VS1,H,EX,VG,VG,N,3.99-4.74×2.70,993.04,https://capitalwholesalediamonds.com/product/0-3-ct-heart-352/,heart
1785293,HEART,0.32,SI1,H,EX,VG,VG,N,4.25-4.81×2.74,993.52,https://capitalwholesalediamonds.com/product/0-32-ct-heart-81/,heart
1752963,HEART,0.29,VS2,E,VG,VG,GD,F,4.31-4.59×2.52,993.74,https://capitalwholesalediamonds.com/product/0-29-ct-heart-5/,heart
1789123,HEART,0.31,SI1,G,EX,EX,VG,N,4.08-4.65×2.76,993.94,https://capitalwholesalediamonds.com/product/0-31-ct-heart-111/,heart
1791132,HEART,0.31,SI1,G,EX,EX,VG,N,4.17-4.69×2.76,993.94,https://capitalwholesalediamonds.com/product/0-31-ct-heart-114/,heart
1626363,HEART,0.5,SI1,L,EX,EX,VG,F,4.84-5.47×3.16,994.18,https://capitalwholesalediamonds.com/product/0-5-ct-heart-104/,heart
1793203,HEART,0.31,VS2,H,VG,VG,GD,N,4.39-4.67×2.57,994.97,https://capitalwholesalediamonds.com/product/0-31-ct-heart-127/,heart
1762933,HEART,0.3,VS2,G,EX,VG,VG,N,4.39-4.63×2.55,996.61,https://capitalwholesalediamonds.com/product/0-3-ct-heart-311/,heart
1800775,HEART,0.34,VS2,H,GD,VG,GD,N,4.21-4.83×2.94,997.69,https://capitalwholesalediamonds.com/product/0-34-ct-heart-29/,heart
1795875,HEART,0.3,VS1,H,EX,EX,GD,F,3.88-4.59×2.73,998.15,https://capitalwholesalediamonds.com/product/0-3-ct-heart-351/,heart
1794487,HEART,0.32,VVS1,I,EX,EX,VG,N,4.34-4.74×2.76,998.32,https://capitalwholesalediamonds.com/product/0-32-ct-heart-82/,heart
1793205,HEART,0.31,SI1,E,EX,VG,VG,N,4.13-4.67×2.62,998.71,https://capitalwholesalediamonds.com/product/0-31-ct-heart-39/,heart
1800750,HEART,0.33,VS1,I,EX,VG,GD,F,4.25-4.71×2.64,999.50,https://capitalwholesalediamonds.com/product/0-33-ct-heart-54/,heart
1789121,HEART,0.31,VS2,E,EX,EX,VG,N,3.98-4.73×2.81,999.72,https://capitalwholesalediamonds.com/product/0-31-ct-heart-29/,heart
1771363,HEART,0.35,SI1,D,EX,VG,GD,N,4.16-4.96×2.94,"1,000.56",https://capitalwholesalediamonds.com/product/0-35-ct-heart-24/,heart
1787955,HEART,0.3,VS2,F,EX,VG,GD,N,4.03-4.65×2.63,"1,000.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-210/,heart
1787966,HEART,0.3,SI1,D,EX,EX,GD,N,4.08-4.70×2.79,"1,000.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-528/,heart
1787896,HEART,0.4,VS1,J,GD,EX,VG,M,4.32-5.00×3.06,"1,001.16",https://capitalwholesalediamonds.com/product/0-4-ct-heart-205/,heart
1793210,HEART,0.31,SI1,F,EX,EX,VG,N,4.03-4.68×2.76,"1,002.83",https://capitalwholesalediamonds.com/product/0-31-ct-heart-81/,heart
1783872,HEART,0.31,SI1,F,EX,EX,VG,N,4.04-4.79×2.80,"1,002.83",https://capitalwholesalediamonds.com/product/0-31-ct-heart-84/,heart
1756504,HEART,0.3,VS2,F,EX,EX,GD,N,4.24-4.65×2.62,"1,003.72",https://capitalwholesalediamonds.com/product/0-3-ct-heart-213/,heart
1756482,HEART,0.42,SI2,I,EX,EX,VG,N,4.58-5.09×2.87,"1,003.83",https://capitalwholesalediamonds.com/product/0-42-ct-heart-21/,heart
1761706,HEART,0.3,VS2,G,EX,GD,EX,N,4.10-4.78×2.68,"1,004.23",https://capitalwholesalediamonds.com/product/0-3-ct-heart-314/,heart
1783855,HEART,0.3,VS2,E,VG,EX,GD,N,3.88-4.65×2.81,"1,004.74",https://capitalwholesalediamonds.com/product/0-3-ct-heart-95/,heart
1800749,HEART,0.3,VS1,G,GD,VG,GD,N,4.35-4.58×2.56,"1,005.80",https://capitalwholesalediamonds.com/product/0-3-ct-heart-286/,heart
1795893,HEART,0.3,VS2,G,VG,VG,GD,N,4.33-4.65×2.57,"1,006.26",https://capitalwholesalediamonds.com/product/0-3-ct-heart-297/,heart
1800774,HEART,0.3,VS2,G,VG,VG,GD,N,4.16-4.50×2.68,"1,006.26",https://capitalwholesalediamonds.com/product/0-3-ct-heart-307/,heart
1794508,HEART,0.32,SI1,F,EX,VG,VG,N,4.11-4.81×2.71,"1,006.43",https://capitalwholesalediamonds.com/product/0-32-ct-heart-52/,heart
1783870,HEART,0.31,SI1,E,EX,VG,VG,N,4.08-4.74×2.77,"1,007.09",https://capitalwholesalediamonds.com/product/0-31-ct-heart-37/,heart
1798685,HEART,0.38,VVS2,I,VG,EX,GD,F,4.57-5.02×2.89,"1,008.54",https://capitalwholesalediamonds.com/product/0-38-ct-heart-6/,heart
1783857,HEART,0.3,VS2,F,GD,VG,GD,N,3.98-4.71×2.75,"1,008.81",https://capitalwholesalediamonds.com/product/0-3-ct-heart-216/,heart
1789936,HEART,0.3,SI1,D,VG,EX,VG,N,3.95-4.74×2.62,"1,008.81",https://capitalwholesalediamonds.com/product/0-3-ct-heart-525/,heart
1800001,HEART,0.3,VS1,E,VG,EX,GD,M,4.26-4.49×2.70,"1,008.85",https://capitalwholesalediamonds.com/product/0-3-ct-heart-66/,heart
1800022,HEART,0.3,VS2,D,VG,EX,VG,ST,4.14-4.55×2.75,"1,008.85",https://capitalwholesalediamonds.com/product/0-3-ct-heart-485/,heart
1800726,HEART,0.3,VVS1,H,VG,VG,GD,F,4.34-4.61×2.63,"1,009.30",https://capitalwholesalediamonds.com/product/0-3-ct-heart-337/,heart
1778570,HEART,0.31,SI1,F,EX,EX,EX,N,4.05-4.71×2.77,"1,012.82",https://capitalwholesalediamonds.com/product/0-31-ct-heart-80/,heart
1793197,HEART,0.3,VS2,E,VG,EX,GD,N,3.98-4.74×2.73,"1,013.32",https://capitalwholesalediamonds.com/product/0-3-ct-heart-83/,heart
1750281,HEART,0.4,SI1,E,EX,EX,GD,N,4.58-5.08×2.89,"1,013.34",https://capitalwholesalediamonds.com/product/0-4-ct-heart-45/,heart
1767971,HEART,0.3,SI1,D,EX,EX,VG,N,4.17-4.53×2.68,"1,013.39",https://capitalwholesalediamonds.com/product/0-3-ct-heart-521/,heart
1771346,HEART,0.3,VS2,E,VG,VG,GD,N,4.09-4.63×2.65,"1,013.86",https://capitalwholesalediamonds.com/product/0-3-ct-heart-89/,heart
1800033,HEART,0.3,VS2,G,VG,EX,GD,N,3.89-4.59×2.68,"1,014.37",https://capitalwholesalediamonds.com/product/0-3-ct-heart-296/,heart
1797320,HEART,0.3,VS1,G,GD,VG,GD,N,4.23-4.47×2.42,"1,014.42",https://capitalwholesalediamonds.com/product/0-3-ct-heart-282/,heart
1800038,HEART,0.3,SI1,D,EX,VG,GD,N,4.16-4.68×2.72,"1,014.42",https://capitalwholesalediamonds.com/product/0-3-ct-heart-512/,heart
1781401,HEART,0.36,SI1,G,EX,EX,VG,N,4.41-4.92×2.83,"1,015.83",https://capitalwholesalediamonds.com/product/0-36-ct-heart-4/,heart
1793297,OVAL,0.3,VS2,N,EX,EX,VG,F,5.51-3.90×2.30,572.23,https://capitalwholesalediamonds.com/product/0-3-ct-oval-142/,oval
1783963,OVAL,0.3,VS1,L,GD,VG,GD,N,5.00-3.71×2.36,583.39,https://capitalwholesalediamonds.com/product/0-3-ct-oval-94/,oval
1793299,OVAL,0.3,SI1,M,EX,EX,GD,F,5.69-3.59×2.25,583.91,https://capitalwholesalediamonds.com/product/0-3-ct-oval-96/,oval
1721286,OVAL,0.31,VS2,K,EX,EX,VG,F,5.82-3.66×2.24,594.22,https://capitalwholesalediamonds.com/product/0-31-ct-oval-36/,oval
1789990,OVAL,0.3,VS2,M,EX,EX,VG,F,5.89-3.70×2.19,606.71,https://capitalwholesalediamonds.com/product/0-3-ct-oval-95/,oval
1772657,OVAL,0.3,SI2,J,EX,VG,GD,N,5.29-3.48×2.33,617.86,https://capitalwholesalediamonds.com/product/0-3-ct-oval-93/,oval
1788113,OVAL,0.31,SI1,K,VG,EX,VG,N,5.75-3.93×2.27,628.24,https://capitalwholesalediamonds.com/product/0-31-ct-oval-37/,oval
1775486,OVAL,0.31,VS1,L,EX,EX,VG,N,5.96-3.73×2.18,629.83,https://capitalwholesalediamonds.com/product/0-31-ct-oval-38/,oval
1786657,OVAL,0.36,SI1,K,EX,VG,VG,N,5.99-3.94×2.32,637.33,https://capitalwholesalediamonds.com/product/0-36-ct-oval-8/,oval
1785470,OVAL,0.31,SI1,J,VG,VG,GD,N,5.88-3.65×2.26,641.9,https://capitalwholesalediamonds.com/product/0-31-ct-oval-35/,oval
1785467,OVAL,0.36,VS2,M,EX,EX,VG,M,6.07-3.90×2.40,647.07,https://capitalwholesalediamonds.com/product/0-36-ct-oval-10/,oval
1791222,OVAL,0.36,SI1,K,EX,GD,GD,N,5.74-4.08×2.29,651.93,https://capitalwholesalediamonds.com/product/0-36-ct-oval-9/,oval
1791841,OVAL,0.4,SI1,M,VG,VG,GD,F,5.78-4.13×2.52,676.0,https://capitalwholesalediamonds.com/product/0-4-ct-oval-101/,oval
1755008,OVAL,0.3,SI1,FANCY,EX,VG,GD,M,5.35-3.52×2.23,701.52,https://capitalwholesalediamonds.com/product/0-3-ct-oval-3/,oval
1785453,OVAL,0.32,IF,L,EX,EX,VG,N,5.66-3.78×2.37,701.96,https://capitalwholesalediamonds.com/product/0-32-ct-oval-26/,oval
1660477,OVAL,0.5,SI2,M,EX,EX,GD,ST,6.33-4.59×2.73,714.13,https://capitalwholesalediamonds.com/product/0-5-ct-oval-440/,oval
1743156,OVAL,0.31,SI2,F,EX,GD,GD,N,5.92-3.76×2.22,725.74,https://capitalwholesalediamonds.com/product/0-31-ct-oval-22/,oval
